coin,time,funding_rate,premium
BTC,2026-05-23 22:00:00.025000+00:00,4.1545e-06,-0.0004667638
BTC,2026-05-23 23:00:00.064000+00:00,-3.3882e-06,-0.0005271053
BTC,2026-05-24 00:00:00.038000+00:00,-5.611e-07,-0.0005044885
BTC,2026-05-24 01:00:00.045000+00:00,2.5762e-06,-0.0004793906
BTC,2026-05-24 02:00:00.010000+00:00,3.4245e-06,-0.0004726038
BTC,2026-05-24 03:00:00.005000+00:00,1.4553e-06,-0.0004883574
BTC,2026-05-24 04:00:00.011000+00:00,2.1793e-06,-0.0004825655
BTC,2026-05-24 05:00:00.055000+00:00,-3.6836e-06,-0.0005294686
BTC,2026-05-24 06:00:00.049000+00:00,-9.8541e-06,-0.0005788324
BTC,2026-05-24 07:00:00.038000+00:00,-3.3913e-06,-0.0005271307
BTC,2026-05-24 08:00:00.034000+00:00,-3.0861e-06,-0.0005246887
BTC,2026-05-24 09:00:00.048000+00:00,-4.881e-07,-0.0005039047
BTC,2026-05-24 10:00:00.040000+00:00,-8.406e-07,-0.0005067246
BTC,2026-05-24 11:00:00.057000+00:00,-3.0137e-06,-0.0005241096
BTC,2026-05-24 12:00:00.043000+00:00,-1.5775e-06,-0.0005126202
BTC,2026-05-24 13:00:00.052000+00:00,-1.70136e-05,-0.0006361092
BTC,2026-05-24 14:00:00.052000+00:00,-1.48339e-05,-0.0006186714
BTC,2026-05-24 15:00:00.032000+00:00,-2.71754e-05,-0.0007174028
BTC,2026-05-24 16:00:00.024000+00:00,-2.278e-05,-0.0006822402
BTC,2026-05-24 17:00:00.003000+00:00,-1.22377e-05,-0.0005979017
BTC,2026-05-24 18:00:00.030000+00:00,-9.8801e-06,-0.0005790408
BTC,2026-05-24 19:00:00.041000+00:00,-2.2394e-06,-0.000517915
BTC,2026-05-24 20:00:00+00:00,-1.0739e-06,-0.0005085909
BTC,2026-05-24 21:00:00.064000+00:00,-7.9926e-06,-0.0005639408
BTC,2026-05-24 22:00:00.015000+00:00,-1.73874e-05,-0.0006390989
BTC,2026-05-24 23:00:00.033000+00:00,-8.2655e-06,-0.0005661243
BTC,2026-05-25 00:00:00.025000+00:00,-9.1668e-06,-0.0005733346
BTC,2026-05-25 01:00:00.064000+00:00,-1.44236e-05,-0.0006153887
BTC,2026-05-25 02:00:00.016000+00:00,-1.43348e-05,-0.0006146781
BTC,2026-05-25 03:00:00.050000+00:00,-1.02071e-05,-0.0005816566
BTC,2026-05-25 04:00:00.031000+00:00,-1.35135e-05,-0.0006081079
BTC,2026-05-25 05:00:00.047000+00:00,-8.0466e-06,-0.000564373
BTC,2026-05-25 06:00:00.042000+00:00,-1.31974e-05,-0.0006055794
BTC,2026-05-25 07:00:00.052000+00:00,-1.40893e-05,-0.0006127148
BTC,2026-05-25 08:00:00.016000+00:00,-5.7273e-06,-0.0005458181
BTC,2026-05-25 09:00:00.028000+00:00,-6.479e-06,-0.000551832
BTC,2026-05-25 10:00:00.021000+00:00,-7.09e-07,-0.000505672
BTC,2026-05-25 11:00:00.006000+00:00,-3.7622e-06,-0.0005300975
BTC,2026-05-25 12:00:00.041000+00:00,-5.7306e-06,-0.000545845
BTC,2026-05-25 13:00:00.008000+00:00,-7.398e-06,-0.0005591842
BTC,2026-05-25 14:00:00.059000+00:00,-5.9858e-06,-0.0005478863
BTC,2026-05-25 15:00:00.007000+00:00,1.7844e-06,-0.0004857249
BTC,2026-05-25 16:00:00.039000+00:00,-2.1913e-06,-0.0005175305
BTC,2026-05-25 17:00:00.058000+00:00,-4.3452e-06,-0.0005347613
BTC,2026-05-25 18:00:00.047000+00:00,4.4153e-06,-0.0004646777
BTC,2026-05-25 19:00:00.032000+00:00,1.4435e-06,-0.0004884523
BTC,2026-05-25 20:00:00.052000+00:00,-7.6608e-06,-0.0005612861
BTC,2026-05-25 21:00:00.018000+00:00,-8.4495e-06,-0.0005675957
BTC,2026-05-25 22:00:00.006000+00:00,-5.2877e-06,-0.0005423015
BTC,2026-05-25 23:00:00.026000+00:00,-1.24409e-05,-0.0005995276
BTC,2026-05-26 00:00:00.040000+00:00,-5.7953e-06,-0.0005463625
BTC,2026-05-26 01:00:00.062000+00:00,-1.60665e-05,-0.0006285321
BTC,2026-05-26 02:00:00.054000+00:00,-1.5185e-06,-0.0005121482
BTC,2026-05-26 03:00:00.003000+00:00,-9.8197e-06,-0.000578558
BTC,2026-05-26 04:00:00.070000+00:00,-1.56584e-05,-0.0006252669
BTC,2026-05-26 05:00:00.065000+00:00,-9.5404e-06,-0.0005763229
BTC,2026-05-26 06:00:00+00:00,-9.6089e-06,-0.0005768712
BTC,2026-05-26 07:00:00.049000+00:00,-1.1553e-05,-0.0005924242
BTC,2026-05-26 08:00:00.058000+00:00,-2.04079e-05,-0.0006632629
BTC,2026-05-26 09:00:00.057000+00:00,-1.66485e-05,-0.0006331877
BTC,2026-05-26 10:00:00.044000+00:00,-1.56974e-05,-0.0006255793
BTC,2026-05-26 11:00:00.020000+00:00,-9.83e-07,-0.000507864
BTC,2026-05-26 12:00:00.014000+00:00,5.711e-07,-0.0004954312
BTC,2026-05-26 13:00:00.069000+00:00,-5.2705e-06,-0.0005421642
BTC,2026-05-26 14:00:00.051000+00:00,-1.276e-07,-0.0005010204
BTC,2026-05-26 15:00:00.029000+00:00,7.2281e-06,-0.0004421748
BTC,2026-05-26 16:00:00.057000+00:00,4.5312e-06,-0.0004637501
BTC,2026-05-26 17:00:00.064000+00:00,8.5791e-06,-0.0004313674
BTC,2026-05-26 18:00:00.049000+00:00,8.6796e-06,-0.0004305632
BTC,2026-05-26 19:00:00.056000+00:00,4.0306e-06,-0.000467755
BTC,2026-05-26 20:00:00.058000+00:00,2.768e-06,-0.0004778563
BTC,2026-05-26 21:00:00.049000+00:00,-4.1012e-06,-0.0005328093
BTC,2026-05-26 22:00:00.001000+00:00,-6.2499e-06,-0.0005499992
BTC,2026-05-26 23:00:00.051000+00:00,-1.5147e-05,-0.0006211762
BTC,2026-05-27 00:00:00.065000+00:00,-1.654e-07,-0.0005013234
BTC,2026-05-27 01:00:00.008000+00:00,2.7521e-06,-0.0004779834
BTC,2026-05-27 02:00:00.053000+00:00,7.242e-07,-0.0004942066
BTC,2026-05-27 03:00:00.017000+00:00,-4.6022e-06,-0.0005368175
BTC,2026-05-27 04:00:00.028000+00:00,-1.4482e-06,-0.0005115853
BTC,2026-05-27 05:00:00.014000+00:00,-1.61732e-05,-0.0006293858
BTC,2026-05-27 06:00:00.071000+00:00,-1.55059e-05,-0.0006240469
BTC,2026-05-27 07:00:00.045000+00:00,-6.3611e-06,-0.0005508888
BTC,2026-05-27 08:00:00.033000+00:00,-9.3216e-06,-0.000574573
BTC,2026-05-27 09:00:00.026000+00:00,-9.7348e-06,-0.0005778783
BTC,2026-05-27 10:00:00.049000+00:00,-4.509e-06,-0.0005360722
BTC,2026-05-27 11:00:00.070000+00:00,2.604e-07,-0.0004979168
BTC,2026-05-27 12:00:00.022000+00:00,5.279e-07,-0.0004957771
BTC,2026-05-27 13:00:00.017000+00:00,-7.7071e-06,-0.0005616565
BTC,2026-05-27 14:00:00.009000+00:00,-4.0765e-06,-0.0005326118
BTC,2026-05-27 15:00:00.023000+00:00,6.2317e-06,-0.0004501464
BTC,2026-05-27 16:00:00.056000+00:00,1.25e-05,-0.0003437437
BTC,2026-05-27 17:00:00.002000+00:00,8.7601e-06,-0.000429919
BTC,2026-05-27 18:00:00.010000+00:00,9.0078e-06,-0.0004279373
BTC,2026-05-27 19:00:00.031000+00:00,3.749e-06,-0.0004700084
BTC,2026-05-27 20:00:00.047000+00:00,3.4406e-06,-0.0004724755
BTC,2026-05-27 21:00:00.032000+00:00,4.0675e-06,-0.0004674602
BTC,2026-05-27 22:00:00.045000+00:00,9.511e-07,-0.0004923912
BTC,2026-05-27 23:00:00.042000+00:00,1.12665e-05,-0.0004098681
BTC,2026-05-28 00:00:00.013000+00:00,1.25e-05,-0.0003980225
BTC,2026-05-28 01:00:00.013000+00:00,1.11591e-05,-0.000410727
BTC,2026-05-28 02:00:00.044000+00:00,2.8644e-06,-0.0004770847
BTC,2026-05-28 03:00:00.040000+00:00,2.068e-06,-0.000483456
BTC,2026-05-28 04:00:00.023000+00:00,3.5838e-06,-0.0004713293
BTC,2026-05-28 05:00:00.005000+00:00,1.25e-05,-0.0003814792
BTC,2026-05-28 06:00:00.060000+00:00,3.6686e-06,-0.000470651
BTC,2026-05-28 07:00:00.067000+00:00,3.367e-06,-0.0004730642
BTC,2026-05-28 08:00:00.036000+00:00,2.24e-08,-0.0004998208
BTC,2026-05-28 09:00:00.022000+00:00,5.2084e-06,-0.000458333
BTC,2026-05-28 10:00:00.054000+00:00,1.25e-05,-0.0003688851
BTC,2026-05-28 11:00:00.027000+00:00,1.25e-05,-0.0003980699
BTC,2026-05-28 12:00:00.003000+00:00,8.3803e-06,-0.0004329574
BTC,2026-05-28 13:00:00.059000+00:00,9.9454e-06,-0.0004204366
BTC,2026-05-28 14:00:00.011000+00:00,1.10385e-05,-0.0004116923
BTC,2026-05-28 15:00:00.054000+00:00,1.25e-05,-0.0003166935
BTC,2026-05-28 16:00:00.085000+00:00,1.25e-05,-0.0001862676
BTC,2026-05-28 17:00:00.054000+00:00,1.25e-05,-0.0001474223
BTC,2026-05-28 18:00:00.081000+00:00,1.25e-05,-0.0003534396
BTC,2026-05-28 19:00:00.045000+00:00,1.25e-05,-0.0002834044
BTC,2026-05-28 20:00:00.024000+00:00,1.25e-05,-0.0003077442
BTC,2026-05-28 21:00:00.054000+00:00,1.25e-05,-0.0003081355
BTC,2026-05-28 22:00:00.057000+00:00,1.25e-05,-0.0002354683
BTC,2026-05-28 23:00:00.062000+00:00,1.25e-05,-0.0003114887
BTC,2026-05-29 00:00:00.066000+00:00,1.25e-05,-0.0003025276
BTC,2026-05-29 01:00:00.046000+00:00,1.25e-05,-0.0003325608
BTC,2026-05-29 02:00:00.003000+00:00,1.25e-05,-0.0003659066
BTC,2026-05-29 03:00:00.035000+00:00,1.25e-05,-0.0003453771
BTC,2026-05-29 04:00:00.041000+00:00,1.03165e-05,-0.0004174679
BTC,2026-05-29 05:00:00.056000+00:00,9.5423e-06,-0.0004236617
BTC,2026-05-29 06:00:00.048000+00:00,1.25e-05,-0.0003696578
BTC,2026-05-29 07:00:00.013000+00:00,6.0605e-06,-0.0004515162
BTC,2026-05-29 08:00:00.008000+00:00,4.7455e-06,-0.0004620362
BTC,2026-05-29 09:00:00.061000+00:00,8.8455e-06,-0.000429236
BTC,2026-05-29 10:00:00.035000+00:00,3.3539e-06,-0.0004731689
BTC,2026-05-29 11:00:00.034000+00:00,-1.9171e-06,-0.0005153369
BTC,2026-05-29 12:00:00.030000+00:00,-1.9044e-06,-0.0005152355
BTC,2026-05-29 13:00:00.037000+00:00,1.4005e-06,-0.0004887958
BTC,2026-05-29 14:00:00.045000+00:00,1.25e-05,-0.000399178
BTC,2026-05-29 15:00:00.047000+00:00,1.18994e-05,-0.0004048051
BTC,2026-05-29 16:00:00.042000+00:00,1.25e-05,-0.0002813023
BTC,2026-05-29 17:00:00.070000+00:00,1.25e-05,-0.0002993438
BTC,2026-05-29 18:00:00.058000+00:00,1.25e-05,-0.0003837247
BTC,2026-05-29 19:00:00.015000+00:00,4.9682e-06,-0.0004602548
BTC,2026-05-29 20:00:00.023000+00:00,8.1e-06,-0.0004352002
BTC,2026-05-29 21:00:00.009000+00:00,5.4359e-06,-0.0004565126
BTC,2026-05-29 22:00:00.051000+00:00,2.3514e-06,-0.0004811885
BTC,2026-05-29 23:00:00.004000+00:00,-3.242e-06,-0.0005259362
BTC,2026-05-30 00:00:00.028000+00:00,-1.8447e-06,-0.0005147579
BTC,2026-05-30 01:00:00.060000+00:00,2.6233e-06,-0.000479014
BTC,2026-05-30 02:00:00.046000+00:00,4.166e-06,-0.0004666719
BTC,2026-05-30 03:00:00.016000+00:00,9.3895e-06,-0.0004248836
BTC,2026-05-30 04:00:00.011000+00:00,1.1291e-05,-0.0004096723
BTC,2026-05-30 05:00:00.025000+00:00,5.29e-08,-0.0004995766
BTC,2026-05-30 06:00:00.060000+00:00,7.4375e-06,-0.0004404997
BTC,2026-05-30 07:00:00.054000+00:00,4.9166e-06,-0.0004606671
BTC,2026-05-30 08:00:00.009000+00:00,6.697e-07,-0.0004946426
BTC,2026-05-30 09:00:00.066000+00:00,1.14347e-05,-0.0004085228
BTC,2026-05-30 10:00:00.023000+00:00,1.0832e-06,-0.0004913347
BTC,2026-05-30 11:00:00.024000+00:00,1.25e-05,-0.0003787927
BTC,2026-05-30 12:00:00.050000+00:00,1.04263e-05,-0.0004165899
BTC,2026-05-30 13:00:00.053000+00:00,1.25e-05,-0.0003619465
BTC,2026-05-30 14:00:00.049000+00:00,1.25e-05,-0.0002497495
BTC,2026-05-30 15:00:00.029000+00:00,1.25e-05,-0.0003969263
BTC,2026-05-30 16:00:00.037000+00:00,7.6213e-06,-0.0004390297
BTC,2026-05-30 17:00:00.070000+00:00,1.6045e-06,-0.0004871642
BTC,2026-05-30 18:00:00.038000+00:00,3.6157e-06,-0.0004710748
BTC,2026-05-30 19:00:00.053000+00:00,5.3855e-06,-0.0004569158
BTC,2026-05-30 20:00:00.009000+00:00,2.1532e-06,-0.0004827743
BTC,2026-05-30 21:00:00.027000+00:00,2.0342e-06,-0.0004837265
BTC,2026-05-30 22:00:00.060000+00:00,7.5672e-06,-0.0004394627
BTC,2026-05-30 23:00:00.030000+00:00,5.8608e-06,-0.0004531136
BTC,2026-05-31 00:00:00.055000+00:00,7.2215e-06,-0.0004422276
BTC,2026-05-31 01:00:00.031000+00:00,1.25e-05,-0.0003756809
BTC,2026-05-31 02:00:00.062000+00:00,1.14157e-05,-0.0004086746
BTC,2026-05-31 03:00:00.003000+00:00,1.5067e-06,-0.0004879465
BTC,2026-05-31 04:00:00.040000+00:00,8.7142e-06,-0.0004302863
BTC,2026-05-31 05:00:00.014000+00:00,1.25e-05,-0.0003730963
BTC,2026-05-31 06:00:00.012000+00:00,1.25e-05,-0.0003811442
BTC,2026-05-31 07:00:00.007000+00:00,1.06234e-05,-0.0004150132
BTC,2026-05-31 08:00:00.066000+00:00,1.21651e-05,-0.0004026791
BTC,2026-05-31 09:00:00.025000+00:00,1.25e-05,-0.0003694939
BTC,2026-05-31 10:00:00.045000+00:00,1.25e-05,-0.0003891326
BTC,2026-05-31 11:00:00.064000+00:00,1.04036e-05,-0.0004167712
BTC,2026-05-31 12:00:00.048000+00:00,1.16316e-05,-0.0004069475
BTC,2026-05-31 13:00:00.065000+00:00,8.6493e-06,-0.0004308058
BTC,2026-05-31 14:00:00.044000+00:00,7.2069e-06,-0.0004423444
BTC,2026-05-31 15:00:00.067000+00:00,1.25e-05,-0.0003605
BTC,2026-05-31 16:00:00.042000+00:00,1.25e-05,-0.0003332372
BTC,2026-05-31 17:00:00.009000+00:00,1.25e-05,-0.0003057594
BTC,2026-05-31 18:00:00.037000+00:00,1.25e-05,-0.0002597451
BTC,2026-05-31 19:00:00.023000+00:00,1.25e-05,-0.0003040005
BTC,2026-05-31 20:00:00.049000+00:00,1.25e-05,-0.000346519
BTC,2026-05-31 21:00:00.008000+00:00,1.25e-05,-0.0002324557
BTC,2026-05-31 22:00:00.006000+00:00,1.25e-05,-0.0002452292
BTC,2026-05-31 23:00:00.059000+00:00,1.25e-05,-0.0002046025
BTC,2026-06-01 00:00:00.050000+00:00,1.25e-05,-0.0002835026
BTC,2026-06-01 01:00:00.010000+00:00,1.25e-05,-0.0002636685
BTC,2026-06-01 02:00:00.046000+00:00,1.25e-05,-0.0002929244
BTC,2026-06-01 03:00:00.011000+00:00,1.25e-05,-0.0003312769
BTC,2026-06-01 04:00:00.002000+00:00,1.25e-05,-0.0003286259
BTC,2026-06-01 05:00:00.044000+00:00,1.25e-05,-0.0003920543
BTC,2026-06-01 06:00:00.037000+00:00,1.25e-05,-0.0003859159
BTC,2026-06-01 07:00:00.013000+00:00,1.25e-05,-0.0003674643
BTC,2026-06-01 08:00:00.010000+00:00,1.25e-05,-0.0002425802
BTC,2026-06-01 09:00:00.047000+00:00,1.25e-05,-0.0001557591
BTC,2026-06-01 10:00:00.040000+00:00,1.25e-05,-0.000219252
BTC,2026-06-01 11:00:00.055000+00:00,1.25e-05,-0.0001897495
BTC,2026-06-01 12:00:00.049000+00:00,1.25e-05,-0.0001972569
BTC,2026-06-01 13:00:00.049000+00:00,1.25e-05,-0.0002078434
BTC,2026-06-01 14:00:00.037000+00:00,1.25e-05,-0.0002429276
BTC,2026-06-01 15:00:00.039000+00:00,1.25e-05,-0.0001199342
BTC,2026-06-01 16:00:00.001000+00:00,1.25e-05,-6.88623e-05
BTC,2026-06-01 17:00:00.058000+00:00,1.25e-05,-7.99096e-05
BTC,2026-06-01 18:00:00.025000+00:00,1.25e-05,-9.62261e-05
BTC,2026-06-01 19:00:00.027000+00:00,1.25e-05,-0.0001932354
BTC,2026-06-01 20:00:00.058000+00:00,1.25e-05,-0.0001648118
BTC,2026-06-01 21:00:00.055000+00:00,1.25e-05,-0.0001116502
BTC,2026-06-01 22:00:00.044000+00:00,1.25e-05,-0.00025474
BTC,2026-06-01 23:00:00.015000+00:00,1.25e-05,-5.89034e-05
BTC,2026-06-02 00:00:00.016000+00:00,1.25e-05,5.2843e-05
BTC,2026-06-02 01:00:00.049000+00:00,1.25e-05,-8.32595e-05
BTC,2026-06-02 02:00:00.054000+00:00,1.25e-05,-0.0002088662
BTC,2026-06-02 03:00:00.062000+00:00,1.25e-05,-0.0002401003
BTC,2026-06-02 04:00:00.063000+00:00,1.25e-05,-0.0001674791
BTC,2026-06-02 05:00:00.058000+00:00,1.25e-05,-0.0001460967
BTC,2026-06-02 06:00:00.028000+00:00,1.25e-05,-0.0001842782
BTC,2026-06-02 07:00:00.028000+00:00,1.25e-05,-0.0002489549
BTC,2026-06-02 08:00:00.005000+00:00,1.25e-05,-0.0003838558
BTC,2026-06-02 09:00:00.004000+00:00,1.25e-05,-0.0003900708
BTC,2026-06-02 10:00:00.060000+00:00,1.25e-05,-0.0003022979
BTC,2026-06-02 11:00:00.048000+00:00,1.25e-05,-0.0002262183
BTC,2026-06-02 12:00:00.006000+00:00,1.25e-05,-0.0002247699
BTC,2026-06-02 13:00:00.077000+00:00,1.25e-05,-0.000280871
BTC,2026-06-02 14:00:00.037000+00:00,1.25e-05,-0.0003187549
BTC,2026-06-02 15:00:00.036000+00:00,1.25e-05,-0.000289573
BTC,2026-06-02 16:00:00.038000+00:00,1.25e-05,-0.0003024223
BTC,2026-06-02 17:00:00.008000+00:00,1.25e-05,-0.0002648595
BTC,2026-06-02 18:00:00.014000+00:00,1.25e-05,-0.0003586428
BTC,2026-06-02 19:00:00.026000+00:00,1.25e-05,-0.0002827398
BTC,2026-06-02 20:00:00.012000+00:00,1.14694e-05,-0.0004082449
BTC,2026-06-02 21:00:00.028000+00:00,1.25e-05,-0.0003170392
BTC,2026-06-02 22:00:00.035000+00:00,1.22734e-05,-0.0004018125
BTC,2026-06-02 23:00:00.004000+00:00,1.16162e-05,-0.0004070706
BTC,2026-06-03 00:00:00.019000+00:00,8.7306e-06,-0.0004301549
BTC,2026-06-03 01:00:00.036000+00:00,7.431e-07,-0.000494055
BTC,2026-06-03 02:00:00.062000+00:00,3.0357e-06,-0.0004757142
BTC,2026-06-03 03:00:00.014000+00:00,5.3228e-06,-0.0004574173
BTC,2026-06-03 04:00:00.013000+00:00,5.7221e-06,-0.0004542229
BTC,2026-06-03 05:00:00.067000+00:00,1.2946e-06,-0.0004896434
BTC,2026-06-03 06:00:00.063000+00:00,8.7504e-06,-0.000429997
BTC,2026-06-03 07:00:00.027000+00:00,7.833e-06,-0.000437336
BTC,2026-06-03 08:00:00.040000+00:00,2.055e-06,-0.0004835597
BTC,2026-06-03 09:00:00.040000+00:00,2.9365e-06,-0.000476508
BTC,2026-06-03 10:00:00.062000+00:00,4.7254e-06,-0.0004621964
BTC,2026-06-03 11:00:00.013000+00:00,1.22405e-05,-0.0004020762
BTC,2026-06-03 12:00:00.046000+00:00,1.25e-05,-0.0003799002
BTC,2026-06-03 13:00:00.050000+00:00,1.25e-05,-0.0003444459
BTC,2026-06-03 14:00:00.007000+00:00,1.25e-05,-0.0002474649
BTC,2026-06-03 15:00:00.049000+00:00,1.25e-05,-0.0002337651
BTC,2026-06-03 16:00:00.028000+00:00,1.25e-05,-0.000261677
BTC,2026-06-03 17:00:00.013000+00:00,1.25e-05,-0.0002165026
BTC,2026-06-03 18:00:00.020000+00:00,1.25e-05,-0.0001666453
BTC,2026-06-03 19:00:00+00:00,1.25e-05,-0.0002138945
BTC,2026-06-03 20:00:00.019000+00:00,1.25e-05,-0.0001678726
BTC,2026-06-03 21:00:00.009000+00:00,1.25e-05,-0.0002334662
BTC,2026-06-03 22:00:00.056000+00:00,1.25e-05,-0.0002098459
BTC,2026-06-03 23:00:00.002000+00:00,1.25e-05,-0.0003716433
BTC,2026-06-04 00:00:00.032000+00:00,1.25e-05,-0.0003727867
BTC,2026-06-04 01:00:00.002000+00:00,1.16035e-05,-0.0004071721
BTC,2026-06-04 02:00:00.047000+00:00,6.7587e-06,-0.0004459304
BTC,2026-06-04 03:00:00.080000+00:00,8.5033e-06,-0.0004319739
BTC,2026-06-04 04:00:00.010000+00:00,6.0531e-06,-0.0004515753
BTC,2026-06-04 05:00:00.076000+00:00,4.2721e-06,-0.0004658231
BTC,2026-06-04 06:00:00.007000+00:00,3.4197e-06,-0.0004726428
BTC,2026-06-04 07:00:00.059000+00:00,1.0114e-05,-0.0004190877
BTC,2026-06-04 08:00:00.004000+00:00,3.4241e-06,-0.0004726071
BTC,2026-06-04 09:00:00.027000+00:00,5.2245e-06,-0.0004582042
BTC,2026-06-04 10:00:00.015000+00:00,6.6623e-06,-0.0004467019
BTC,2026-06-04 11:00:00.025000+00:00,-4.5162e-06,-0.0005361298
